DATE,temp_sodankyla,ref_temp,anomaly_diff,temp_helsinki,station_diff
1959-08,11.424731182795698,10.635752688172044,0.7889784946236542,16.965811965811966,-5.541080783016268
1959-09,3.7962962962962976,5.1194444444444445,-1.3231481481481469,8.812260536398465,-5.015964240102168
1959-10,-2.0161290322580645,-1.9184587813620073,-0.09767025089605719,4.767025089605734,-6.783154121863799
1959-11,-7.101851851851853,-7.987962962962963,0.8861111111111102,1.4074074074074063,-8.50925925925926
1959-12,-13.225806451612902,-13.147401433691755,-0.07840501792114729,-5.148148148148148,-8.077658303464755
1960-01,-19.121863799283155,-16.153424930306652,-2.968438868976502,-10.229885057471265,-8.89197874181189
1960-02,-18.429118773946357,-16.21924983275558,-2.209868941190777,-8.9272030651341,-9.501915708812257
1960-03,-7.177419354838709,-11.184289127837514,4.006869772998805,-4.587813620071684,-2.5896057347670247
1960-04,-1.2777777777777781,-4.104938271604938,2.82716049382716,1.8518518518518532,-3.1296296296296315
1960-05,7.3835125448028665,3.3213859020310625,4.062126642771804,10.98148148148148,-3.5979689366786127
1960-06,11.185185185185185,10.246101364522417,0.9390838206627681,16.277777777777775,-5.09259259259259
1960-07,16.962365591397848,12.944727409922656,4.017638181475192,18.06513409961686,-1.102768508219011
1960-08,11.998207885304657,10.635752688172044,1.362455197132613,15.10752688172043,-3.109318996415773
1960-09,5.888888888888889,5.1194444444444445,0.7694444444444448,10.111111111111112,-4.222222222222223
1960-10,-6.505376344086022,-1.9184587813620073,-4.586917562724015,3.27956989247312,-9.784946236559142
1960-11,-10.268518518518519,-7.987962962962963,-2.280555555555556,-0.6851851851851857,-9.583333333333334
1960-12,-11.863799283154123,-13.147401433691755,1.2836021505376323,-0.322580645161291,-11.54121863799283
1961-01,-11.18279569892473,-16.153424930306652,4.970629231381922,-3.648148148148148,-7.534647550776582
1961-02,-12.688492063492063,-16.21924983275558,3.5307577692635164,-0.3571428571428569,-12.331349206349206
1961-03,-8.306451612903226,-11.184289127837514,2.8778375149342885,0.358422939068102,-8.664874551971328
1961-04,-6.601851851851851,-4.104938271604938,-2.496913580246913,2.62962962962963,-9.231481481481481
1961-05,2.7688172043010755,3.3213859020310625,-0.5525686977299871,9.892473118279568,-7.123655913978492
1961-06,13.481481481481481,10.246101364522417,3.235380116959064,17.0,-3.518518518518519
1961-07,14.775985663082436,12.944727409922656,1.8312582531597794,15.86021505376344,-1.0842293906810045
1961-08,10.752688172043008,10.635752688172044,0.11693548387096442,14.175627240143369,-3.4229390681003604
1961-09,6.046296296296296,5.1194444444444445,0.9268518518518514,9.72222222222222,-3.675925925925924
1961-10,4.9551971326164885,-1.9184587813620073,6.873655913978496,8.655913978494622,-3.7007168458781337
1961-11,-4.018518518518519,-7.987962962962963,3.969444444444444,1.722222222222223,-5.740740740740742
1961-12,-14.946236559139784,-13.147401433691755,-1.7988351254480293,-5.07168458781362,-9.874551971326163
1962-01,-15.421146953405017,-16.153424930306652,0.732277976901635,-3.655913978494624,-11.765232974910393
1962-02,-12.748015873015872,-16.21924983275558,3.471233959739708,-5.198412698412699,-7.549603174603173
1962-03,-18.664874551971323,-11.184289127837514,-7.480585424133809,-7.491039426523297,-11.173835125448026
1962-04,-1.2037037037037044,-4.104938271604938,2.901234567901234,3.777777777777776,-4.98148148148148
1962-05,3.0734767025089598,3.3213859020310625,-0.24790919952210277,8.584229390681005,-5.510752688172045
1962-06,8.416666666666666,10.246101364522417,-1.829434697855751,12.037037037037036,-3.6203703703703702
1962-07,10.268817204301076,12.944727409922656,-2.67591020562158,14.623655913978492,-4.354838709677416
1962-08,8.5663082437276,10.635752688172044,-2.0694444444444446,13.02867383512545,-4.46236559139785
1962-09,5.148148148148148,5.1194444444444445,0.028703703703703454,9.37037037037037,-4.222222222222222
1962-10,-1.5053763440860222,-1.9184587813620073,0.41308243727598515,6.792114695340502,-8.297491039426525
1962-11,-4.018518518518519,-7.987962962962963,3.969444444444444,1.5000000000000016,-5.518518518518521
1962-12,-18.055555555555554,-13.147401433691755,-4.908154121863799,-6.810035842293907,-11.245519713261647
1963-01,-18.14516129032258,-16.153424930306652,-1.9917363600159277,-9.892473118279568,-8.252688172043012
1963-02,-18.134920634920636,-16.21924983275558,-1.9156708021650566,-10.833333333333334,-7.301587301587302
1963-03,-15.815412186379929,-11.184289127837514,-4.631123058542414,-8.727598566308243,-7.087813620071685
1963-04,-2.240740740740742,-4.104938271604938,1.8641975308641965,2.8148148148148167,-5.055555555555559
1963-05,9.6505376344086,3.3213859020310625,6.329151732377538,13.207885304659497,-3.5573476702508966
1963-06,8.287037037037036,10.246101364522417,-1.9590643274853807,14.827586206896552,-6.540549169859515
1963-07,12.240143369175627,12.944727409922656,-0.7045840407470294,16.881720430107528,-4.641577060931901
1963-08,11.362007168458781,10.635752688172044,0.7262544802867374,16.344086021505376,-4.982078853046595
1963-09,7.953703703703705,5.1194444444444445,2.8342592592592606,12.62962962962963,-4.675925925925925
1963-10,0.16129032258064452,-1.9184587813620073,2.079749103942652,6.021505376344084,-5.86021505376344
1963-11,-7.314814814814815,-7.987962962962963,0.6731481481481483,-0.1851851851851845,-7.129629629629631
1963-12,-13.70967741935484,-13.147401433691755,-0.562275985663085,-4.13978494623656,-9.56989247311828
1964-01,-9.668458781362007,-16.153424930306652,6.484966148944645,,
1964-02,-17.29885057471264,-16.21924983275558,-1.0796007419570621,,
1964-03,-10.75268817204301,-11.184289127837514,0.4316009557945044,,
1964-04,-4.351851851851851,-4.104938271604938,-0.2469135802469129,,
1964-05,4.928315412186378,3.3213859020310625,1.6069295101553154,,
1964-06,9.305555555555555,10.246101364522417,-0.9405458089668617,,
1964-07,13.45878136200717,12.944727409922656,0.5140539520845131,,
1964-08,10.833333333333334,10.635752688172044,0.19758064516129004,,
1964-09,4.500000000000001,5.1194444444444445,-0.6194444444444436,,
1964-10,2.186379928315413,-1.9184587813620073,4.10483870967742,,
1964-11,-9.61111111111111,-7.987962962962963,-1.6231481481481476,,
1964-12,-12.697132616487455,-13.147401433691755,0.4502688172043001,,
1965-01,-13.503584229390679,-16.153424930306652,2.6498407009159735,,
1965-02,-14.047619047619047,-16.21924983275558,2.171630785136532,,
1965-03,-13.530465949820789,-11.184289127837514,-2.346176821983274,,
1965-04,-3.574074074074074,-4.104938271604938,0.5308641975308643,,
1965-05,0.4569892473118268,3.3213859020310625,-2.864396654719236,,
1965-06,9.833333333333334,10.246101364522417,-0.4127680311890831,,
1965-07,10.878136200716844,12.944727409922656,-2.0665912092058125,,
1965-08,9.775985663082436,10.635752688172044,-0.8597670250896083,,
1965-09,6.25,5.1194444444444445,1.1305555555555555,,
1965-10,-1.9534050179211466,-1.9184587813620073,-0.03494623655913931,,
1965-11,-12.0,-7.987962962962963,-4.012037037037037,,
1965-12,-15.994623655913978,-13.147401433691755,-2.847222222222223,,
1966-01,-22.01612903225806,-16.153424930306652,-5.862704101951408,,
1966-02,-24.414682539682538,-16.21924983275558,-8.195432706926958,,
1966-03,-17.598566308243726,-11.184289127837514,-6.414277180406211,,
1966-04,-5.601851851851851,-4.104938271604938,-1.496913580246913,,
1966-05,2.8763440860215064,3.3213859020310625,-0.44504181600955617,,
